order_id,customer_id,order_date,product,category,price,quantity
2693,C7896,2024-07-02,Watch,Accessories,150,4
2694,C4144,2026-03-04,Watch,Accessories,150,1
2695,C1230,2024-07-02,Backpack,Accessories,70,4
2696,C7147,2025-11-09,Laptop,Electronics,800,2
2697,C3801,2025-11-01,Laptop,Electronics,800,1
2698,C9778,2025-08-06,Shoes,Fashion,80,5
2699,C7087,2026-01-10,Desk,Furniture,350,4
2700,C6158,2024-03-18,Tshirt,Fashion,30,2
2701,C7165,2024-06-22,Desk,Furniture,350,2
2702,C3391,2026-01-20,Shoes,Fashion,80,4
2703,C3677,2026-03-06,Headphones,Electronics,120,2
2704,C7355,2025-04-16,Tshirt,Fashion,30,3
2705,C5337,2025-03-20,Watch,Accessories,150,5
2706,C2021,2025-09-22,Phone,Electronics,600,3
2707,C8481,2024-06-28,Jeans,Fashion,60,1
2708,C7279,2024-09-16,Chair,Furniture,200,3
2709,C9717,2024-05-06,Desk,Furniture,350,3
2710,C6516,2024-07-22,Tshirt,Fashion,30,3
2711,C5059,2024-09-01,Headphones,Electronics,120,2
2712,C9292,2024-10-17,Laptop,Electronics,800,3
2713,C7057,2024-06-27,Jeans,Fashion,60,4
2714,C3019,2025-12-18,Headphones,Electronics,120,2
2715,C3269,2024-09-05,Headphones,Electronics,120,1
2716,C7750,2025-02-08,Laptop,Electronics,800,5
2717,C2496,2024-03-25,Chair,Furniture,200,1
2718,C4149,2025-09-15,Tshirt,Fashion,30,5
2719,C4456,2025-09-12,Phone,Electronics,600,5
2720,C1337,2025-05-08,Phone,Electronics,600,4
2721,C6888,2024-08-11,Phone,Electronics,600,4
2722,C7362,2025-03-20,Tshirt,Fashion,30,4
2723,C5085,2025-01-02,Watch,Accessories,150,3
2724,C1454,2024-07-23,Phone,Electronics,600,2
2725,C7080,2025-07-17,Chair,Furniture,200,1
2726,C3132,2026-02-05,Backpack,Accessories,70,2
2727,C1729,2025-07-19,Phone,Electronics,600,5
2728,C3255,2024-08-20,Headphones,Electronics,120,3
2729,C4330,2025-04-15,Headphones,Electronics,120,4
2730,C1538,2025-03-23,Chair,Furniture,200,3
2731,C2857,2024-04-18,Shoes,Fashion,80,4
2732,C4780,2025-10-05,Jeans,Fashion,60,1
2733,C1040,2024-09-28,Tshirt,Fashion,30,4
2734,C7372,2024-11-08,Watch,Accessories,150,5
2735,C6086,2024-07-28,Laptop,Electronics,800,4
2736,C1667,2024-05-15,Chair,Furniture,200,5
2737,C5875,2024-03-19,Watch,Accessories,150,1
2738,C5750,2024-07-09,Phone,Electronics,600,3
2739,C8159,2025-09-13,Headphones,Electronics,120,4
2740,C8461,2025-02-16,Shoes,Fashion,80,5
2741,C2660,2024-07-14,Chair,Furniture,200,1
2742,C9103,2026-03-05,Chair,Furniture,200,3
2743,C4689,2026-01-08,Tshirt,Fashion,30,2
2744,C9444,2025-09-21,Chair,Furniture,200,5
2745,C5187,2025-02-15,Headphones,Electronics,120,2
2746,C5121,2024-07-22,Chair,Furniture,200,5
2747,C1337,2025-07-28,Chair,Furniture,200,4
2748,C5289,2025-04-04,Tshirt,Fashion,30,3
2749,C9767,2026-03-08,Laptop,Electronics,800,1
2750,C7652,2025-12-13,Headphones,Electronics,120,5
2751,C8516,2026-02-02,Chair,Furniture,200,3
2752,C9891,2025-12-03,Shoes,Fashion,80,4
2753,C3425,2025-05-13,Desk,Furniture,350,3
2754,C9041,2024-06-21,Chair,Furniture,200,2
2755,C7710,2024-07-13,Headphones,Electronics,120,5
2756,C8299,2024-05-30,Jeans,Fashion,60,1
2757,C7968,2025-04-19,Desk,Furniture,350,3
2758,C9703,2025-12-10,Desk,Furniture,350,3
2759,C4650,2024-03-11,Headphones,Electronics,120,5
2760,C3679,2025-07-15,Chair,Furniture,200,4
2761,C5518,2025-10-31,Watch,Accessories,150,5
2762,C3960,2024-07-07,Jeans,Fashion,60,4
2763,C5991,2025-08-10,Shoes,Fashion,80,1
2764,C5749,2025-07-25,Watch,Accessories,150,3
2765,C3593,2025-02-16,Desk,Furniture,350,5
2766,C3666,2024-11-25,Laptop,Electronics,800,5
2767,C4840,2026-01-14,Phone,Electronics,600,2
2768,C5159,2025-03-02,Watch,Accessories,150,3
2769,C1540,2024-10-04,Laptop,Electronics,800,5
2770,C2904,2024-09-04,Phone,Electronics,600,1
2771,C5506,2024-10-17,Phone,Electronics,600,5
2772,C9297,2025-12-28,Shoes,Fashion,80,1
2773,C5289,2024-10-20,Chair,Furniture,200,4
2774,C9283,2025-07-24,Desk,Furniture,350,2
2775,C4601,2024-04-18,Headphones,Electronics,120,4
2776,C2227,2026-01-03,Chair,Furniture,200,4
2777,C3227,2024-05-29,Phone,Electronics,600,2
2778,C3659,2024-07-21,Chair,Furniture,200,2
2779,C3586,2024-09-21,Backpack,Accessories,70,1
2780,C2726,2025-10-01,Tshirt,Fashion,30,5
2781,C8168,2025-11-15,Phone,Electronics,600,5
2782,C1020,2024-04-29,Backpack,Accessories,70,3
2783,C7542,2025-05-14,Backpack,Accessories,70,2
2784,C9200,2025-10-28,Shoes,Fashion,80,5
2785,C8264,2025-10-31,Desk,Furniture,350,4
2786,C5249,2024-09-08,Tshirt,Fashion,30,1
2787,C2243,2026-02-19,Backpack,Accessories,70,3
2788,C2033,2024-07-16,Chair,Furniture,200,1
2789,C6015,2024-12-25,Shoes,Fashion,80,3
2790,C6074,2024-04-07,Backpack,Accessories,70,3
2791,C6919,2024-04-28,Jeans,Fashion,60,1
2792,C4919,2025-09-21,Jeans,Fashion,60,3
2793,C4544,2024-12-30,Laptop,Electronics,800,2
2794,C4152,2024-06-30,Laptop,Electronics,800,4
2795,C3682,2024-03-12,Shoes,Fashion,80,4
2796,C9743,2025-04-06,Tshirt,Fashion,30,2
2797,C7025,2025-09-11,Chair,Furniture,200,3
2798,C9374,2024-11-06,Shoes,Fashion,80,4
2799,C4421,2025-05-20,Chair,Furniture,200,2
2800,C8340,2025-05-04,Backpack,Accessories,70,2
2801,C3490,2025-07-20,Chair,Furniture,200,5
2802,C9208,2024-05-08,Laptop,Electronics,800,3
2803,C7232,2026-01-28,Jeans,Fashion,60,1
2804,C3289,2025-07-10,Headphones,Electronics,120,4
2805,C2673,2025-11-01,Shoes,Fashion,80,1
2806,C7221,2024-04-19,Backpack,Accessories,70,1
2807,C5760,2026-02-09,Laptop,Electronics,800,1
2808,C4036,2024-09-07,Chair,Furniture,200,2
2809,C6431,2026-01-26,Chair,Furniture,200,4
2810,C1073,2025-01-08,Laptop,Electronics,800,5
2811,C4510,2025-09-12,Desk,Furniture,350,1
2812,C8805,2024-04-11,Watch,Accessories,150,5
2813,C6170,2024-07-12,Laptop,Electronics,800,5
2814,C1429,2025-10-02,Backpack,Accessories,70,4
2815,C7334,2025-10-25,Shoes,Fashion,80,4
2816,C8247,2026-02-11,Shoes,Fashion,80,1
2817,C8532,2024-07-26,Chair,Furniture,200,1
2818,C9167,2024-12-22,Desk,Furniture,350,1
2819,C4533,2024-09-01,Desk,Furniture,350,4
2820,C4196,2025-04-30,Laptop,Electronics,800,3
2821,C8013,2025-03-22,Shoes,Fashion,80,4
2822,C7368,2024-12-31,Shoes,Fashion,80,5
2823,C4606,2025-10-01,Phone,Electronics,600,3
2824,C7252,2025-12-04,Jeans,Fashion,60,5
2825,C9171,2025-02-15,Shoes,Fashion,80,5
2826,C1843,2024-04-17,Laptop,Electronics,800,3
2827,C8155,2025-08-07,Chair,Furniture,200,2
2828,C1789,2025-07-05,Phone,Electronics,600,2
2829,C8970,2024-04-07,Chair,Furniture,200,5
2830,C6962,2025-09-14,Chair,Furniture,200,1
2831,C7226,2024-05-14,Headphones,Electronics,120,2
2832,C8362,2024-10-25,Chair,Furniture,200,1
2833,C9694,2024-05-24,Laptop,Electronics,800,3
2834,C7208,2025-05-27,Backpack,Accessories,70,5
2835,C5023,2025-07-08,Tshirt,Fashion,30,5
2836,C2620,2026-02-20,Shoes,Fashion,80,4
2837,C4838,2024-10-20,Watch,Accessories,150,1
2838,C2359,2025-11-24,Phone,Electronics,600,4
2839,C9168,2024-05-27,Chair,Furniture,200,3
2840,C9017,2025-06-07,Jeans,Fashion,60,1
2841,C8531,2025-04-02,Backpack,Accessories,70,3
2842,C8383,2025-08-12,Laptop,Electronics,800,1
2843,C4334,2025-08-25,Desk,Furniture,350,2
2844,C9754,2025-07-21,Phone,Electronics,600,4
2845,C2661,2025-12-28,Watch,Accessories,150,1
2846,C6653,2024-06-10,Backpack,Accessories,70,4
2847,C1019,2024-05-11,Chair,Furniture,200,3
2848,C6099,2024-10-31,Tshirt,Fashion,30,4
2849,C5419,2024-10-10,Tshirt,Fashion,30,4
2850,C7144,2025-07-26,Headphones,Electronics,120,1
2851,C8296,2025-03-02,Shoes,Fashion,80,2
2852,C5901,2024-11-03,Desk,Furniture,350,3
2853,C5065,2025-07-03,Chair,Furniture,200,2
2854,C1389,2024-05-07,Watch,Accessories,150,5
2855,C6786,2025-08-28,Tshirt,Fashion,30,1
2856,C5573,2025-10-24,Headphones,Electronics,120,3
2857,C9724,2025-09-23,Laptop,Electronics,800,5
2858,C1736,2025-09-03,Headphones,Electronics,120,4
2859,C3455,2025-04-02,Jeans,Fashion,60,5
2860,C5126,2025-03-12,Laptop,Electronics,800,3
2861,C6336,2025-04-19,Headphones,Electronics,120,2
2862,C7351,2025-08-28,Backpack,Accessories,70,4
2863,C5410,2025-10-04,Watch,Accessories,150,1
2864,C3106,2026-01-07,Shoes,Fashion,80,3
2865,C4548,2025-12-05,Tshirt,Fashion,30,3
2866,C3493,2025-06-02,Backpack,Accessories,70,1
2867,C5428,2026-01-28,Watch,Accessories,150,1
2868,C4511,2024-06-06,Tshirt,Fashion,30,4
2869,C9524,2025-08-08,Laptop,Electronics,800,2
2870,C9874,2025-05-28,Tshirt,Fashion,30,3
2871,C5332,2024-10-18,Chair,Furniture,200,3
2872,C9494,2024-12-16,Headphones,Electronics,120,5
2873,C9881,2024-09-13,Phone,Electronics,600,1
2874,C9354,2025-05-19,Laptop,Electronics,800,4
2875,C8676,2025-09-30,Tshirt,Fashion,30,1
2876,C9244,2026-01-23,Laptop,Electronics,800,4
2877,C2564,2024-03-10,Laptop,Electronics,800,5
2878,C1298,2026-02-04,Watch,Accessories,150,2
2879,C3641,2025-08-21,Laptop,Electronics,800,1
2880,C9569,2024-08-28,Shoes,Fashion,80,3
2881,C3191,2024-11-25,Chair,Furniture,200,4
2882,C7508,2025-10-19,Headphones,Electronics,120,1
2883,C5181,2025-03-21,Phone,Electronics,600,3
2884,C5742,2025-05-04,Phone,Electronics,600,5
2885,C9181,2025-05-21,Phone,Electronics,600,1
2886,C4070,2025-01-02,Chair,Furniture,200,2
2887,C6568,2024-04-14,Jeans,Fashion,60,3
2888,C6059,2024-09-23,Backpack,Accessories,70,3
2889,C7212,2024-11-23,Phone,Electronics,600,1
2890,C9770,2025-02-10,Watch,Accessories,150,2
2891,C3187,2025-09-09,Chair,Furniture,200,4
2892,C9520,2025-02-28,Watch,Accessories,150,3
2893,C4005,2025-09-23,Desk,Furniture,350,3
2894,C8289,2025-12-28,Headphones,Electronics,120,5
2895,C4831,2025-02-19,Tshirt,Fashion,30,1
2896,C9103,2025-09-04,Phone,Electronics,600,1
2897,C9206,2024-10-18,Phone,Electronics,600,3
2898,C5710,2024-06-08,Jeans,Fashion,60,2
2899,C2310,2025-09-17,Backpack,Accessories,70,5
2900,C8739,2025-09-23,Shoes,Fashion,80,4
2901,C1039,2024-11-13,Laptop,Electronics,800,3
2902,C7846,2024-10-03,Tshirt,Fashion,30,3
2903,C8540,2025-07-07,Backpack,Accessories,70,2
2904,C9632,2025-04-04,Phone,Electronics,600,4
2905,C6890,2024-11-02,Tshirt,Fashion,30,5
2906,C1488,2024-12-03,Laptop,Electronics,800,5
2907,C9732,2024-11-23,Shoes,Fashion,80,3
2908,C3004,2024-11-05,Headphones,Electronics,120,5
2909,C7689,2024-08-07,Shoes,Fashion,80,3
2910,C7607,2024-09-25,Phone,Electronics,600,3
2911,C3243,2026-01-17,Jeans,Fashion,60,5
2912,C5565,2024-11-30,Desk,Furniture,350,3
2913,C6337,2024-07-29,Shoes,Fashion,80,2
2914,C3580,2025-11-29,Watch,Accessories,150,1
2915,C4121,2025-04-17,Backpack,Accessories,70,4
2916,C2422,2025-06-13,Shoes,Fashion,80,5
2917,C2204,2025-11-24,Tshirt,Fashion,30,5
2918,C1229,2025-01-24,Laptop,Electronics,800,5
2919,C4074,2025-12-17,Laptop,Electronics,800,4
2920,C6352,2024-10-19,Chair,Furniture,200,3
2921,C7530,2025-04-25,Backpack,Accessories,70,3
2922,C7182,2025-03-24,Watch,Accessories,150,3
2923,C1055,2024-06-17,Jeans,Fashion,60,4
2924,C8001,2024-11-04,Chair,Furniture,200,3
2925,C9198,2025-09-05,Backpack,Accessories,70,3
2926,C3402,2025-06-03,Backpack,Accessories,70,4
2927,C1128,2024-10-17,Desk,Furniture,350,1
2928,C1440,2024-08-26,Chair,Furniture,200,3
2929,C4361,2025-04-03,Backpack,Accessories,70,1
2930,C8685,2024-04-10,Chair,Furniture,200,5
2931,C8114,2026-02-26,Tshirt,Fashion,30,5
2932,C4065,2024-04-12,Jeans,Fashion,60,2
2933,C6343,2024-12-11,Jeans,Fashion,60,3
2934,C8253,2025-08-15,Headphones,Electronics,120,5
2935,C5759,2024-12-25,Tshirt,Fashion,30,4
2936,C3926,2024-07-10,Phone,Electronics,600,1
2937,C6268,2026-03-08,Headphones,Electronics,120,3
2938,C6575,2025-03-30,Chair,Furniture,200,1
2939,C1009,2026-03-05,Backpack,Accessories,70,5
2940,C6410,2024-04-14,Jeans,Fashion,60,2
2941,C8067,2024-12-25,Laptop,Electronics,800,4
2942,C6132,2025-12-25,Desk,Furniture,350,2
2943,C1196,2025-03-23,Desk,Furniture,350,1
2944,C7859,2024-06-02,Tshirt,Fashion,30,3
2945,C1627,2025-02-11,Backpack,Accessories,70,5
2946,C6804,2024-08-15,Chair,Furniture,200,1
2947,C3073,2025-09-25,Headphones,Electronics,120,5
2948,C3958,2026-02-27,Shoes,Fashion,80,4
2949,C5345,2024-11-08,Backpack,Accessories,70,1
2950,C8935,2025-12-01,Chair,Furniture,200,5
2951,C3351,2025-12-12,Laptop,Electronics,800,4
2952,C6915,2024-04-27,Chair,Furniture,200,5
2953,C7579,2025-12-02,Tshirt,Fashion,30,4
2954,C4516,2024-07-26,Headphones,Electronics,120,5
2955,C6194,2024-12-02,Shoes,Fashion,80,4
2956,C3689,2024-12-28,Watch,Accessories,150,2
2957,C8815,2024-04-19,Backpack,Accessories,70,1
2958,C4626,2025-09-23,Jeans,Fashion,60,3
2959,C5897,2025-01-20,Watch,Accessories,150,2
2960,C1712,2024-06-22,Jeans,Fashion,60,3
2961,C7690,2024-08-02,Shoes,Fashion,80,3
2962,C5355,2024-12-12,Backpack,Accessories,70,3
2963,C5621,2024-12-26,Shoes,Fashion,80,1
2964,C2466,2026-02-08,Desk,Furniture,350,1
2965,C4986,2026-02-04,Backpack,Accessories,70,5
2966,C4977,2024-04-05,Laptop,Electronics,800,2
2967,C4886,2026-02-28,Watch,Accessories,150,5
2968,C4496,2024-08-26,Phone,Electronics,600,4
2969,C9805,2024-05-09,Jeans,Fashion,60,2
2970,C5201,2025-10-18,Tshirt,Fashion,30,4
2971,C3717,2024-08-12,Tshirt,Fashion,30,4
2972,C2741,2025-09-22,Jeans,Fashion,60,4
2973,C6424,2025-06-07,Laptop,Electronics,800,2
2974,C4257,2024-03-09,Desk,Furniture,350,4
2975,C9946,2025-02-23,Shoes,Fashion,80,3
2976,C4368,2026-01-19,Tshirt,Fashion,30,2
2977,C9395,2024-11-08,Headphones,Electronics,120,5
2978,C9386,2026-01-07,Chair,Furniture,200,3
2979,C6957,2024-04-25,Backpack,Accessories,70,1
2980,C9370,2025-09-21,Laptop,Electronics,800,3
2981,C5259,2024-08-09,Watch,Accessories,150,3
2982,C2013,2024-04-26,Desk,Furniture,350,4
2983,C4567,2025-11-25,Headphones,Electronics,120,5
2984,C9415,2026-01-11,Chair,Furniture,200,4
2985,C2994,2026-03-03,Laptop,Electronics,800,5
2986,C3438,2024-10-08,Chair,Furniture,200,3
2987,C1841,2025-12-10,Laptop,Electronics,800,1
2988,C7239,2026-03-05,Desk,Furniture,350,4
2989,C7923,2025-02-18,Watch,Accessories,150,1
2990,C9995,2025-09-20,Phone,Electronics,600,3
2991,C7504,2025-11-02,Chair,Furniture,200,3
2992,C2191,2024-10-26,Chair,Furniture,200,4
2993,C9362,2025-03-06,Jeans,Fashion,60,1
2994,C1153,2026-01-28,Backpack,Accessories,70,5
2995,C8564,2026-01-08,Shoes,Fashion,80,2
2996,C7317,2025-12-03,Headphones,Electronics,120,4
2997,C7157,2025-08-17,Headphones,Electronics,120,4
2998,C1773,2024-03-17,Watch,Accessories,150,3
2999,C3941,2024-11-13,Phone,Electronics,600,1
3000,C6945,2024-05-27,Chair,Furniture,200,3
3001,C3552,2026-02-11,Desk,Furniture,350,3
3002,C9388,2024-03-29,Jeans,Fashion,60,1
3003,C2009,2026-01-31,Desk,Furniture,350,1
3004,C1667,2024-10-26,Chair,Furniture,200,3
3005,C6249,2024-10-31,Tshirt,Fashion,30,2
3006,C2350,2025-05-08,Chair,Furniture,200,1
3007,C7253,2025-07-19,Chair,Furniture,200,1
3008,C9493,2024-10-22,Phone,Electronics,600,3
3009,C8236,2026-02-28,Jeans,Fashion,60,1
3010,C5115,2025-02-06,Backpack,Accessories,70,1
3011,C2079,2025-02-19,Shoes,Fashion,80,3
3012,C5687,2025-06-06,Watch,Accessories,150,3
3013,C1969,2024-03-17,Tshirt,Fashion,30,5
3014,C7868,2024-12-16,Desk,Furniture,350,1
3015,C2903,2025-11-20,Desk,Furniture,350,1
3016,C9729,2024-12-01,Headphones,Electronics,120,2
3017,C6055,2025-12-15,Tshirt,Fashion,30,2
3018,C6527,2025-05-02,Laptop,Electronics,800,3
3019,C1001,2025-08-17,Chair,Furniture,200,2
3020,C1547,2024-11-01,Phone,Electronics,600,4
3021,C2509,2025-06-30,Tshirt,Fashion,30,5
3022,C9929,2025-05-28,Desk,Furniture,350,3
3023,C8708,2026-02-15,Shoes,Fashion,80,4
3024,C4445,2026-02-26,Shoes,Fashion,80,4
3025,C9189,2024-09-12,Backpack,Accessories,70,4
3026,C5607,2025-04-10,Laptop,Electronics,800,3
3027,C5212,2025-04-23,Desk,Furniture,350,1
3028,C2291,2025-11-27,Laptop,Electronics,800,4
3029,C3569,2024-10-24,Desk,Furniture,350,4
3030,C9431,2025-06-25,Headphones,Electronics,120,2
3031,C5946,2025-09-25,Laptop,Electronics,800,1
3032,C1889,2024-08-09,Tshirt,Fashion,30,4
3033,C8873,2024-08-19,Phone,Electronics,600,3
3034,C7272,2024-12-11,Shoes,Fashion,80,3
3035,C3913,2025-11-13,Backpack,Accessories,70,1
3036,C2527,2025-06-04,Laptop,Electronics,800,1
3037,C1868,2024-07-16,Shoes,Fashion,80,4
3038,C1733,2024-04-10,Desk,Furniture,350,4
3039,C2844,2024-09-21,Headphones,Electronics,120,2
3040,C5238,2024-09-08,Shoes,Fashion,80,5
3041,C8725,2024-05-15,Phone,Electronics,600,4
3042,C2894,2025-05-28,Headphones,Electronics,120,4
3043,C1268,2025-09-05,Desk,Furniture,350,2
3044,C6992,2026-01-06,Phone,Electronics,600,1
3045,C6976,2024-07-18,Shoes,Fashion,80,2
3046,C9172,2025-01-24,Watch,Accessories,150,5
3047,C2187,2025-11-07,Tshirt,Fashion,30,5
3048,C1702,2025-04-01,Headphones,Electronics,120,4
3049,C6063,2025-06-25,Shoes,Fashion,80,5
3050,C8319,2024-10-11,Laptop,Electronics,800,3
3051,C6853,2025-10-16,Headphones,Electronics,120,1
3052,C1310,2024-12-24,Desk,Furniture,350,5
3053,C8984,2025-08-05,Laptop,Electronics,800,3
3054,C2972,2025-06-16,Jeans,Fashion,60,4
3055,C1839,2026-02-08,Chair,Furniture,200,4
3056,C5752,2025-12-30,Phone,Electronics,600,4
3057,C1809,2024-06-30,Backpack,Accessories,70,5
3058,C4666,2024-09-25,Jeans,Fashion,60,4
3059,C8678,2024-07-12,Desk,Furniture,350,2
3060,C7965,2026-02-22,Phone,Electronics,600,5
3061,C9955,2024-12-06,Jeans,Fashion,60,2
3062,C3623,2025-07-05,Chair,Furniture,200,4
3063,C6055,2026-02-12,Desk,Furniture,350,4
3064,C1906,2024-08-19,Phone,Electronics,600,3
3065,C5502,2025-10-30,Shoes,Fashion,80,1
3066,C4587,2025-07-13,Laptop,Electronics,800,2
3067,C3944,2026-02-26,Shoes,Fashion,80,5
3068,C6479,2025-12-02,Laptop,Electronics,800,4
3069,C1703,2025-07-25,Chair,Furniture,200,2
3070,C3332,2025-12-21,Jeans,Fashion,60,3
3071,C3235,2024-07-01,Jeans,Fashion,60,3
3072,C3008,2026-02-08,Chair,Furniture,200,2
3073,C4613,2024-06-21,Tshirt,Fashion,30,4
3074,C9882,2024-03-20,Headphones,Electronics,120,2
3075,C9598,2024-07-04,Chair,Furniture,200,4
3076,C1542,2024-12-12,Desk,Furniture,350,3
3077,C7221,2025-06-30,Watch,Accessories,150,2
3078,C1635,2025-03-15,Shoes,Fashion,80,4
3079,C8439,2024-11-06,Chair,Furniture,200,1
3080,C7567,2024-04-23,Shoes,Fashion,80,4
3081,C9238,2025-07-13,Shoes,Fashion,80,1
3082,C1208,2026-02-13,Headphones,Electronics,120,5
3083,C5446,2024-09-27,Headphones,Electronics,120,5
3084,C4409,2025-01-15,Chair,Furniture,200,3
3085,C4821,2024-07-11,Laptop,Electronics,800,1
3086,C9561,2024-09-29,Laptop,Electronics,800,4
3087,C4360,2025-02-19,Chair,Furniture,200,2
3088,C5056,2024-08-01,Headphones,Electronics,120,2
3089,C4263,2025-04-08,Watch,Accessories,150,1
3090,C5200,2025-07-15,Backpack,Accessories,70,1
3091,C1721,2025-12-28,Laptop,Electronics,800,4
3092,C2890,2024-07-21,Shoes,Fashion,80,5
3093,C6951,2024-11-23,Chair,Furniture,200,3
3094,C5371,2024-04-04,Backpack,Accessories,70,2
3095,C6948,2025-03-29,Tshirt,Fashion,30,3
3096,C4904,2025-02-24,Chair,Furniture,200,5
3097,C5238,2026-01-06,Laptop,Electronics,800,4
3098,C8404,2025-03-23,Jeans,Fashion,60,5
3099,C8782,2024-12-21,Laptop,Electronics,800,1
3100,C8450,2024-05-28,Desk,Furniture,350,5
3101,C9139,2024-11-05,Shoes,Fashion,80,5
3102,C4733,2025-12-26,Laptop,Electronics,800,1
3103,C5140,2025-05-06,Desk,Furniture,350,1
3104,C1951,2024-12-31,Phone,Electronics,600,3
3105,C8589,2026-02-13,Chair,Furniture,200,5
3106,C4588,2024-07-26,Laptop,Electronics,800,5
3107,C7662,2024-04-06,Backpack,Accessories,70,5
3108,C2625,2025-10-01,Tshirt,Fashion,30,1
3109,C5631,2024-06-26,Backpack,Accessories,70,1
3110,C8781,2025-02-04,Shoes,Fashion,80,1
3111,C5784,2024-04-06,Backpack,Accessories,70,3
3112,C6541,2025-01-25,Tshirt,Fashion,30,2
3113,C6762,2024-07-17,Watch,Accessories,150,5
3114,C5864,2026-01-28,Backpack,Accessories,70,5
3115,C5984,2025-04-01,Desk,Furniture,350,5
3116,C4844,2025-12-19,Chair,Furniture,200,3
3117,C3409,2026-03-09,Laptop,Electronics,800,2
3118,C1033,2025-05-12,Phone,Electronics,600,5
3119,C1001,2024-03-12,Watch,Accessories,150,5
3120,C3684,2024-08-25,Chair,Furniture,200,3
3121,C5709,2025-05-14,Watch,Accessories,150,3
3122,C6195,2025-07-17,Watch,Accessories,150,3
3123,C2559,2024-04-27,Jeans,Fashion,60,5
3124,C4995,2024-04-07,Chair,Furniture,200,1
3125,C3057,2024-07-01,Watch,Accessories,150,1
3126,C8094,2024-11-21,Tshirt,Fashion,30,3
3127,C6709,2025-07-13,Tshirt,Fashion,30,5
3128,C8758,2024-06-13,Backpack,Accessories,70,5
3129,C8465,2025-04-05,Backpack,Accessories,70,4
3130,C9637,2024-08-20,Phone,Electronics,600,2
3131,C5882,2024-03-18,Chair,Furniture,200,2
3132,C2657,2024-05-03,Backpack,Accessories,70,5
3133,C5676,2024-07-19,Phone,Electronics,600,4
3134,C7672,2025-07-25,Backpack,Accessories,70,1
3135,C2832,2024-08-15,Jeans,Fashion,60,2
3136,C8086,2024-03-14,Headphones,Electronics,120,5
3137,C5532,2025-04-20,Headphones,Electronics,120,4
3138,C3654,2024-06-05,Phone,Electronics,600,2
3139,C6000,2025-02-19,Phone,Electronics,600,3
3140,C9641,2025-05-21,Chair,Furniture,200,3
3141,C7799,2024-10-24,Jeans,Fashion,60,2
3142,C7195,2025-07-03,Tshirt,Fashion,30,5
3143,C3529,2026-02-10,Chair,Furniture,200,3
3144,C7199,2026-01-02,Tshirt,Fashion,30,5
3145,C6468,2025-03-12,Laptop,Electronics,800,1
3146,C8512,2024-07-19,Watch,Accessories,150,4
3147,C8225,2024-05-24,Headphones,Electronics,120,1
3148,C6013,2025-08-06,Tshirt,Fashion,30,3
3149,C7682,2025-07-01,Tshirt,Fashion,30,2
3150,C5476,2025-07-12,Desk,Furniture,350,5
3151,C6524,2025-04-26,Watch,Accessories,150,4
3152,C7357,2025-07-28,Headphones,Electronics,120,1
3153,C2428,2025-09-05,Desk,Furniture,350,5
3154,C6733,2025-03-19,Jeans,Fashion,60,2
3155,C3207,2025-07-22,Tshirt,Fashion,30,3
3156,C5314,2024-09-12,Desk,Furniture,350,2
3157,C4977,2025-08-10,Watch,Accessories,150,4
3158,C5553,2024-07-20,Laptop,Electronics,800,2
3159,C4336,2025-02-15,Shoes,Fashion,80,5
3160,C2732,2025-06-21,Laptop,Electronics,800,3
3161,C8772,2024-06-24,Phone,Electronics,600,4
3162,C1583,2024-10-12,Jeans,Fashion,60,1
3163,C4561,2024-04-28,Tshirt,Fashion,30,4
3164,C9696,2025-06-16,Watch,Accessories,150,5
3165,C8543,2024-12-18,Jeans,Fashion,60,2
3166,C3586,2024-11-07,Backpack,Accessories,70,2
3167,C4409,2025-03-31,Watch,Accessories,150,4
3168,C2457,2024-07-01,Phone,Electronics,600,4
3169,C6382,2025-07-30,Headphones,Electronics,120,4
3170,C3446,2024-05-09,Headphones,Electronics,120,1
3171,C8171,2024-11-06,Tshirt,Fashion,30,4
3172,C6020,2024-08-21,Headphones,Electronics,120,4
3173,C6458,2025-11-10,Jeans,Fashion,60,4
3174,C6739,2025-11-18,Backpack,Accessories,70,1
3175,C1130,2024-11-28,Shoes,Fashion,80,4
3176,C7152,2025-01-17,Chair,Furniture,200,4
3177,C3222,2024-10-29,Shoes,Fashion,80,3
3178,C4821,2024-09-01,Tshirt,Fashion,30,3
3179,C4861,2026-01-15,Chair,Furniture,200,5
3180,C1633,2025-01-02,Desk,Furniture,350,5
3181,C5964,2024-04-12,Jeans,Fashion,60,5
3182,C6324,2025-08-12,Desk,Furniture,350,5
3183,C4494,2024-04-06,Backpack,Accessories,70,5
3184,C8052,2024-06-18,Chair,Furniture,200,5
3185,C7455,2025-10-17,Phone,Electronics,600,1
3186,C5435,2025-08-21,Phone,Electronics,600,1
3187,C6299,2024-03-18,Backpack,Accessories,70,4
3188,C1044,2025-01-13,Chair,Furniture,200,4
3189,C8731,2024-07-13,Phone,Electronics,600,4
